date,type,count,mean,std,min,25%,50%,75%,max
2013-10-31,monitor,25.0,2.68,1.5198684153570663,1.0,1.0,2.0,4.0,5.0
2013-11-01,access point,31.0,4.451612903225806,1.0905261628351506,1.0,4.0,5.0,5.0,5.0
2013-11-01,keyboard,72.0,4.222222222222222,1.2128678878187988,1.0,4.0,5.0,5.0,5.0
2013-11-01,monitor,27.0,4.444444444444445,1.086041978694737,1.0,4.0,5.0,5.0,5.0
2013-11-02,access point,24.0,4.208333333333333,1.4135729219948652,1.0,4.0,5.0,5.0,5.0
2013-11-02,keyboard,88.0,4.386363636363637,0.9759383127978043,2.0,4.0,5.0,5.0,5.0
2013-11-02,monitor,15.0,4.0,1.6035674514745464,1.0,3.0,5.0,5.0,5.0
2013-11-03,access point,26.0,4.076923076923077,1.5472059183722617,1.0,3.25,5.0,5.0,5.0
2013-11-03,keyboard,79.0,4.531645569620253,0.9314373100279865,2.0,5.0,5.0,5.0,5.0
2013-11-03,monitor,27.0,4.481481481481482,1.1221672153735642,1.0,4.5,5.0,5.0,5.0
2013-11-04,access point,31.0,4.387096774193548,1.0855849223602518,1.0,4.0,5.0,5.0,5.0
2013-11-04,keyboard,82.0,4.548780487804878,1.0675047520568501,1.0,5.0,5.0,5.0,5.0
2013-11-04,monitor,30.0,4.133333333333334,0.9732042112432565,2.0,4.0,4.0,5.0,5.0
2013-11-05,access point,33.0,4.151515151515151,1.3257359305592338,1.0,4.0,5.0,5.0,5.0
2013-11-05,keyboard,108.0,4.12037037037037,1.3093309455959516,1.0,4.0,5.0,5.0,5.0
2013-11-05,monitor,23.0,4.782608695652174,0.42174116783664994,4.0,5.0,5.0,5.0,5.0
2013-11-06,access point,41.0,4.2926829268292686,1.3828214353094255,1.0,4.0,5.0,5.0,5.0
2013-11-06,keyboard,72.0,4.111111111111111,1.239667783251848,1.0,4.0,4.5,5.0,5.0
2013-11-06,monitor,39.0,3.717948717948718,1.4680584734646882,1.0,3.0,5.0,5.0,5.0
2013-11-07,access point,34.0,3.676470588235294,1.5901322269260296,1.0,2.25,4.5,5.0,5.0
2013-11-07,keyboard,73.0,4.63013698630137,0.825073217543424,1.0,5.0,5.0,5.0,5.0
2013-11-07,monitor,18.0,3.388888888888889,1.5769997160986313,1.0,2.0,4.0,5.0,5.0
2013-11-08,access point,33.0,4.363636363636363,1.112940413335936,1.0,4.0,5.0,5.0,5.0
2013-11-08,keyboard,76.0,4.25,1.1561430130683084,1.0,4.0,5.0,5.0,5.0
2013-11-08,monitor,16.0,4.0625,0.9287087810503355,2.0,4.0,4.0,5.0,5.0
2013-11-09,access point,23.0,4.0,1.4770978917519928,1.0,3.0,5.0,5.0,5.0
2013-11-09,keyboard,90.0,4.333333333333333,1.0913346122775802,1.0,4.0,5.0,5.0,5.0
2013-11-09,monitor,17.0,4.294117647058823,0.985184366143778,1.0,4.0,4.0,5.0,5.0
2013-11-10,access point,19.0,4.421052631578948,0.7685331969757723,3.0,4.0,5.0,5.0,5.0
2013-11-10,keyboard,88.0,3.7613636363636362,1.7018875132123168,1.0,1.75,5.0,5.0,5.0
2013-11-10,monitor,23.0,3.9130434782608696,1.4744195615489712,1.0,4.0,4.0,5.0,5.0
2013-11-11,access point,30.0,3.7666666666666666,1.5687318254659988,1.0,3.25,4.0,5.0,5.0
2013-11-11,keyboard,55.0,4.0,1.5869840952317444,1.0,3.5,5.0,5.0,5.0
2013-11-11,monitor,9.0,4.555555555555555,0.7264831572567789,3.0,4.0,5.0,5.0,5.0
2013-11-12,access point,31.0,4.225806451612903,1.4991036748527398,1.0,4.5,5.0,5.0,5.0
2013-11-12,keyboard,31.0,4.709677419354839,0.9016114605562929,1.0,5.0,5.0,5.0,5.0
2013-11-12,monitor,33.0,4.333333333333333,1.050793351076541,1.0,4.0,5.0,5.0,5.0
2013-11-13,access point,49.0,3.693877551020408,1.516631157542008,1.0,2.0,4.0,5.0,5.0
2013-11-13,keyboard,136.0,4.286764705882353,1.185768000763213,1.0,4.0,5.0,5.0,5.0
2013-11-13,monitor,41.0,4.512195121951219,0.9518915699677194,2.0,4.0,5.0,5.0,5.0
2013-11-14,access point,34.0,4.117647058823529,1.3203467378008666,1.0,4.0,5.0,5.0,5.0
2013-11-14,keyboard,117.0,4.547008547008547,1.0707371493647577,1.0,5.0,5.0,5.0,5.0
2013-11-14,monitor,43.0,4.232558139534884,0.8684197279658412,2.0,4.0,4.0,5.0,5.0
2013-11-15,access point,25.0,4.32,1.345362404707371,1.0,5.0,5.0,5.0,5.0
2013-11-15,keyboard,79.0,4.6075949367088604,1.0053411402002619,1.0,5.0,5.0,5.0,5.0
2013-11-15,monitor,33.0,4.393939393939394,1.1709876691119003,1.0,4.0,5.0,5.0,5.0
2013-11-16,access point,24.0,3.5833333333333335,1.767254482466264,1.0,1.0,4.5,5.0,5.0
2013-11-16,keyboard,73.0,4.589041095890411,0.9254971102415442,1.0,5.0,5.0,5.0,5.0
2013-11-16,monitor,42.0,3.357142857142857,1.6203195796106662,1.0,1.25,4.0,5.0,5.0
2013-11-17,access point,32.0,3.0,1.8139246347754256,1.0,1.0,3.0,5.0,5.0
2013-11-17,keyboard,106.0,4.10377358490566,1.3446843869953018,1.0,4.0,5.0,5.0,5.0
2013-11-17,monitor,22.0,3.772727272727273,1.6883866117241486,1.0,2.5,5.0,5.0,5.0
2013-11-18,access point,35.0,4.285714285714286,1.072968081632292,1.0,3.5,5.0,5.0,5.0
2013-11-18,keyboard,88.0,4.079545454545454,1.3914483557235489,1.0,4.0,5.0,5.0,5.0
2013-11-18,monitor,39.0,4.6923076923076925,0.6941047302231982,3.0,5.0,5.0,5.0,5.0
2013-11-19,access point,40.0,3.95,1.568111717631865,1.0,2.75,5.0,5.0,5.0
2013-11-19,keyboard,114.0,4.552631578947368,0.9602000645436853,1.0,4.25,5.0,5.0,5.0
2013-11-19,monitor,32.0,3.46875,1.5859132913693408,1.0,2.5,4.0,5.0,5.0
2013-11-20,access point,49.0,4.163265306122449,1.389648318453123,1.0,4.0,5.0,5.0,5.0
2013-11-20,keyboard,97.0,3.9072164948453607,1.5143925778096927,1.0,3.0,5.0,5.0,5.0
2013-11-20,monitor,29.0,4.586206896551724,0.7799835794659098,3.0,5.0,5.0,5.0,5.0
2013-11-21,access point,39.0,4.128205128205129,1.3607174419456505,1.0,4.0,5.0,5.0,5.0
2013-11-21,keyboard,90.0,4.477777777777778,0.7677162657317894,1.0,4.0,5.0,5.0,5.0
2013-11-21,monitor,20.0,3.95,1.7614288458371994,1.0,3.25,5.0,5.0,5.0
2013-11-22,access point,32.0,4.21875,1.2885194053891917,1.0,4.0,5.0,5.0,5.0
2013-11-22,keyboard,88.0,4.215909090909091,1.2544070691321934,1.0,4.0,5.0,5.0,5.0
2013-11-22,monitor,30.0,4.6,0.932183199398798,1.0,5.0,5.0,5.0,5.0
2013-11-23,access point,29.0,4.068965517241379,1.5568061280060033,1.0,4.0,5.0,5.0,5.0
2013-11-23,keyboard,101.0,4.237623762376238,1.2581614749425858,1.0,4.0,5.0,5.0,5.0
2013-11-23,monitor,27.0,4.2592592592592595,1.4302391567790491,1.0,4.0,5.0,5.0,5.0
2013-11-24,access point,42.0,3.5952380952380953,1.6388503378078394,1.0,2.0,4.0,5.0,5.0
2013-11-24,keyboard,89.0,4.51685393258427,1.1590783912480738,1.0,5.0,5.0,5.0,5.0
2013-11-24,monitor,34.0,4.5,0.9923953268977463,2.0,4.25,5.0,5.0,5.0
2013-11-25,access point,34.0,4.0588235294117645,1.516398773621804,1.0,3.0,5.0,5.0,5.0
2013-11-25,keyboard,82.0,4.646341463414634,0.8069444152918289,1.0,5.0,5.0,5.0,5.0
2013-11-25,monitor,36.0,4.388888888888889,0.9936305084394235,1.0,4.0,5.0,5.0,5.0
2013-11-26,access point,36.0,4.194444444444445,1.36945128624454,1.0,4.0,5.0,5.0,5.0
2013-11-26,keyboard,122.0,4.647540983606557,0.8992387151927478,1.0,5.0,5.0,5.0,5.0
2013-11-26,monitor,43.0,4.604651162790698,0.9792984584146847,1.0,5.0,5.0,5.0,5.0
2013-11-27,access point,36.0,4.138888888888889,1.3763881881375053,1.0,4.0,5.0,5.0,5.0
2013-11-27,keyboard,90.0,4.566666666666666,0.9246924784896225,1.0,4.0,5.0,5.0,5.0
2013-11-27,monitor,33.0,3.8181818181818183,1.5900971954283458,1.0,3.0,5.0,5.0,5.0
2013-11-28,access point,10.0,3.8,1.5491933384829668,1.0,2.5,4.5,5.0,5.0
2013-11-28,keyboard,47.0,4.404255319148936,1.1732447475880006,1.0,4.0,5.0,5.0,5.0
2013-11-28,monitor,36.0,3.8055555555555554,1.5084418535020916,1.0,2.75,5.0,5.0,5.0
2013-11-29,access point,32.0,3.4375,1.605183136974036,1.0,2.0,4.0,5.0,5.0
2013-11-29,keyboard,103.0,3.912621359223301,1.5153256047988233,1.0,2.0,5.0,5.0,5.0
2013-11-29,monitor,28.0,4.571428571428571,0.6900655593423544,2.0,4.0,5.0,5.0,5.0
2013-11-30,access point,29.0,3.793103448275862,1.6557111192308964,1.0,3.0,5.0,5.0,5.0
2013-11-30,keyboard,106.0,4.254716981132075,1.4674975184839374,1.0,5.0,5.0,5.0,5.0
2013-11-30,monitor,45.0,4.488888888888889,1.1000459127241053,1.0,5.0,5.0,5.0,5.0
2013-12-01,access point,23.0,4.391304347826087,1.3730897618404803,1.0,5.0,5.0,5.0,5.0
2013-12-01,keyboard,95.0,4.147368421052631,1.360291122256568,1.0,3.0,5.0,5.0,5.0
2013-12-01,monitor,27.0,4.111111111111111,1.3107054276032881,2.0,3.0,5.0,5.0,5.0
2013-12-02,access point,53.0,4.245283018867925,1.2543104200708866,1.0,4.0,5.0,5.0,5.0
2013-12-02,keyboard,119.0,4.151260504201681,1.3444087318751379,1.0,4.0,5.0,5.0,5.0
2013-12-02,monitor,51.0,3.843137254901961,1.6046501054075042,1.0,3.0,5.0,5.0,5.0
2013-12-03,access point,45.0,3.7555555555555555,1.568953843048342,1.0,3.0,5.0,5.0,5.0
2013-12-03,keyboard,139.0,4.496402877697841,1.0992362349747729,1.0,5.0,5.0,5.0,5.0
2013-12-03,monitor,59.0,4.016949152542373,1.1961363868684243,1.0,4.0,4.0,5.0,5.0
2013-12-04,access point,35.0,4.2,1.2555757994781893,1.0,4.0,5.0,5.0,5.0
2013-12-04,keyboard,159.0,4.352201257861635,1.2383040912998928,1.0,4.0,5.0,5.0,5.0
2013-12-04,monitor,44.0,4.590909090909091,0.8160649147167842,2.0,4.0,5.0,5.0,5.0
2013-12-05,access point,28.0,3.6785714285714284,1.7008401285415224,1.0,2.0,5.0,5.0,5.0
2013-12-05,keyboard,132.0,4.166666666666667,1.3027666781936453,1.0,4.0,5.0,5.0,5.0
2013-12-05,monitor,54.0,4.037037037037037,1.453206772324805,1.0,4.0,5.0,5.0,5.0
2013-12-06,access point,33.0,4.090909090909091,1.5685111643616925,1.0,4.0,5.0,5.0,5.0
2013-12-06,keyboard,171.0,4.099415204678363,1.3445094043388812,1.0,3.0,5.0,5.0,5.0
2013-12-06,monitor,49.0,4.571428571428571,0.8416254115301732,1.0,4.0,5.0,5.0,5.0
2013-12-07,access point,39.0,3.6666666666666665,1.675415633166782,1.0,2.0,5.0,5.0,5.0
2013-12-07,keyboard,99.0,4.292929292929293,1.3869105679606468,1.0,4.5,5.0,5.0,5.0
2013-12-07,monitor,51.0,4.470588235294118,1.2704792981622424,1.0,5.0,5.0,5.0,5.0
2013-12-08,access point,29.0,3.3448275862068964,1.7581618255798035,1.0,1.0,4.0,5.0,5.0
2013-12-08,keyboard,126.0,4.5,1.1153474794878948,1.0,5.0,5.0,5.0,5.0
2013-12-08,monitor,25.0,4.6,0.7637626158259733,3.0,5.0,5.0,5.0,5.0
2013-12-09,access point,42.0,4.095238095238095,1.3580747457701738,1.0,4.0,5.0,5.0,5.0
2013-12-09,keyboard,159.0,4.169811320754717,1.3369507492600385,1.0,4.0,5.0,5.0,5.0
2013-12-09,monitor,70.0,4.571428571428571,0.860930210967968,2.0,4.25,5.0,5.0,5.0
2013-12-10,access point,37.0,3.7837837837837838,1.6689173991798651,1.0,3.0,5.0,5.0,5.0
2013-12-10,keyboard,174.0,4.2988505747126435,1.264133439659581,1.0,4.0,5.0,5.0,5.0
2013-12-10,monitor,44.0,4.2272727272727275,1.0084212013037512,1.0,4.0,4.0,5.0,5.0
2013-12-11,access point,38.0,4.552631578947368,1.1076483103929509,1.0,5.0,5.0,5.0,5.0
2013-12-11,keyboard,177.0,4.288135593220339,1.1925552320584631,1.0,4.0,5.0,5.0,5.0
2013-12-11,monitor,46.0,4.5,0.752772652709081,3.0,4.0,5.0,5.0,5.0
2013-12-12,access point,42.0,4.023809523809524,1.439649266875235,1.0,3.25,5.0,5.0,5.0
2013-12-12,keyboard,127.0,3.984251968503937,1.25978236951772,1.0,3.0,4.0,5.0,5.0
2013-12-12,monitor,32.0,4.21875,1.3850439611050431,1.0,4.0,5.0,5.0,5.0
2013-12-13,access point,34.0,3.764705882352941,1.6154335852795674,1.0,2.25,5.0,5.0,5.0
2013-12-13,keyboard,158.0,4.310126582278481,1.0878711679892914,1.0,4.0,5.0,5.0,5.0
2013-12-13,monitor,50.0,3.64,1.4251387329531342,1.0,2.0,4.0,5.0,5.0
2013-12-14,access point,41.0,4.219512195121951,1.3876634159973955,1.0,4.0,5.0,5.0,5.0
2013-12-14,keyboard,184.0,4.157608695652174,1.3599046652259146,1.0,3.0,5.0,5.0,5.0
2013-12-14,monitor,35.0,3.657142857142857,1.3920542827240683,1.0,2.5,4.0,5.0,5.0
2013-12-15,access point,43.0,4.093023255813954,1.394102433354302,1.0,4.0,5.0,5.0,5.0
2013-12-15,keyboard,103.0,4.194174757281553,1.421530881687715,1.0,4.0,5.0,5.0,5.0
2013-12-15,monitor,43.0,4.046511627906977,1.194301716128419,1.0,3.5,4.0,5.0,5.0
2013-12-16,access point,44.0,4.068181818181818,1.301121649796325,1.0,3.75,5.0,5.0,5.0
2013-12-16,keyboard,166.0,4.168674698795181,1.3102789627420772,1.0,4.0,5.0,5.0,5.0
2013-12-16,monitor,39.0,4.666666666666667,0.5298129428260174,3.0,4.0,5.0,5.0,5.0
2013-12-17,access point,35.0,4.285714285714286,1.4260481918147614,1.0,4.5,5.0,5.0,5.0
2013-12-17,keyboard,206.0,4.398058252427185,1.0057377423295795,1.0,4.0,5.0,5.0,5.0
2013-12-17,monitor,66.0,4.484848484848484,1.070476877807618,1.0,5.0,5.0,5.0,5.0
2013-12-18,access point,40.0,4.25,1.35400640077266,1.0,4.0,5.0,5.0,5.0
2013-12-18,keyboard,151.0,4.046357615894039,1.3776199202216886,1.0,4.0,5.0,5.0,5.0
2013-12-18,monitor,47.0,4.531914893617022,0.9290262276867538,1.0,4.0,5.0,5.0,5.0
2013-12-19,access point,38.0,4.368421052631579,1.3032402991707421,1.0,4.25,5.0,5.0,5.0
2013-12-19,keyboard,134.0,4.291044776119403,1.1557286336643884,1.0,4.0,5.0,5.0,5.0
2013-12-19,monitor,50.0,4.6,0.8806305718527109,1.0,4.25,5.0,5.0,5.0
2013-12-20,access point,38.0,3.8421052631578947,1.6361840210631446,1.0,2.0,5.0,5.0,5.0
2013-12-20,keyboard,143.0,4.384615384615385,1.1000837159121881,1.0,4.0,5.0,5.0,5.0
2013-12-20,monitor,49.0,4.510204081632653,0.7670954139803339,2.0,4.0,5.0,5.0,5.0
2013-12-21,access point,29.0,4.103448275862069,1.3975700234490396,1.0,4.0,5.0,5.0,5.0
2013-12-21,keyboard,94.0,4.446808510638298,1.04333028901197,1.0,4.0,5.0,5.0,5.0
2013-12-21,monitor,23.0,4.260869565217392,0.9153931745603201,1.0,4.0,4.0,5.0,5.0
2013-12-22,access point,41.0,4.121951219512195,1.3999128892759634,1.0,4.0,5.0,5.0,5.0
2013-12-22,keyboard,126.0,4.388888888888889,0.8761024800533072,1.0,4.0,5.0,5.0,5.0
2013-12-22,monitor,18.0,4.333333333333333,1.0289915108550531,1.0,4.0,5.0,5.0,5.0
2013-12-23,access point,29.0,3.9310344827586206,1.4375334650206189,1.0,3.0,5.0,5.0,5.0
2013-12-23,keyboard,149.0,4.483221476510067,1.1306780245548769,1.0,4.0,5.0,5.0,5.0
2013-12-23,monitor,24.0,4.666666666666667,0.6370220572706061,3.0,4.75,5.0,5.0,5.0
2013-12-24,access point,39.0,4.358974358974359,1.28733056089314,1.0,4.5,5.0,5.0,5.0
2013-12-24,keyboard,135.0,4.2592592592592595,1.2396615026846052,1.0,4.0,5.0,5.0,5.0
2013-12-24,monitor,26.0,4.5,0.5099019513592785,4.0,4.0,4.5,5.0,5.0
2013-12-25,access point,23.0,4.173913043478261,1.2667845448236068,1.0,4.0,5.0,5.0,5.0
2013-12-25,keyboard,118.0,4.279661016949152,1.2326442511610254,1.0,4.0,5.0,5.0,5.0
2013-12-25,monitor,61.0,4.245901639344262,1.3121958403749296,1.0,4.0,5.0,5.0,5.0
2013-12-26,access point,50.0,3.92,1.601529880827602,1.0,3.0,5.0,5.0,5.0
2013-12-26,keyboard,167.0,4.425149700598802,1.0608429566432294,1.0,4.0,5.0,5.0,5.0
2013-12-26,monitor,37.0,4.054054054054054,1.3322067312451076,1.0,3.0,5.0,5.0,5.0
2013-12-27,access point,51.0,4.294117647058823,1.3460180927024543,1.0,4.0,5.0,5.0,5.0
2013-12-27,keyboard,265.0,4.449056603773585,1.1002104897626983,1.0,4.0,5.0,5.0,5.0
2013-12-27,monitor,62.0,3.903225806451613,1.3635738652088072,1.0,4.0,4.0,5.0,5.0
2013-12-28,access point,35.0,3.857142857142857,1.5930521416609127,1.0,2.5,5.0,5.0,5.0
2013-12-28,keyboard,131.0,4.435114503816794,1.0084202164484146,1.0,4.0,5.0,5.0,5.0
2013-12-28,monitor,41.0,4.414634146341464,0.9993900578877488,1.0,4.0,5.0,5.0,5.0
2013-12-29,access point,54.0,4.055555555555555,1.5099252345187422,1.0,3.0,5.0,5.0,5.0
2013-12-29,keyboard,188.0,4.452127659574468,1.0252667552616541,1.0,4.0,5.0,5.0,5.0
2013-12-29,monitor,46.0,4.521739130434782,0.5864821844327454,3.0,4.0,5.0,5.0,5.0
2013-12-30,access point,52.0,4.288461538461538,1.2420182572864542,1.0,4.0,5.0,5.0,5.0
2013-12-30,keyboard,319.0,4.247648902821316,1.3144524850532364,1.0,4.0,5.0,5.0,5.0
2013-12-30,monitor,70.0,4.228571428571429,1.3315723360480136,1.0,4.0,5.0,5.0,5.0
2013-12-31,access point,54.0,4.111111111111111,1.3963114031587633,1.0,4.0,5.0,5.0,5.0
2013-12-31,keyboard,389.0,4.552699228791774,0.9055522689943675,1.0,4.0,5.0,5.0,5.0
2013-12-31,monitor,88.0,4.1477272727272725,1.0563412537173393,1.0,4.0,4.0,5.0,5.0
2014-01-01,access point,46.0,3.9782608695652173,1.4061631078898131,1.0,3.0,5.0,5.0,5.0
2014-01-01,keyboard,323.0,4.486068111455109,0.9236158125863079,1.0,4.0,5.0,5.0,5.0
2014-01-01,monitor,61.0,4.229508196721311,1.383153915548939,1.0,4.0,5.0,5.0,5.0
2014-01-02,access point,46.0,4.260869565217392,1.323879528065495,1.0,4.0,5.0,5.0,5.0
2014-01-02,keyboard,290.0,4.3,1.1570455156386525,1.0,4.0,5.0,5.0,5.0
2014-01-02,monitor,77.0,4.532467532467533,0.9945167509956464,1.0,5.0,5.0,5.0,5.0
2014-01-03,access point,64.0,3.78125,1.4416563445818202,1.0,3.0,4.0,5.0,5.0
2014-01-03,keyboard,454.0,4.436123348017621,1.035407990410536,1.0,4.0,5.0,5.0,5.0
2014-01-03,monitor,96.0,4.489583333333333,0.9176031898566437,1.0,4.0,5.0,5.0,5.0
2014-01-04,access point,49.0,4.469387755102041,1.1744154719179547,1.0,5.0,5.0,5.0,5.0
2014-01-04,keyboard,283.0,4.522968197879859,1.0860180155921506,1.0,5.0,5.0,5.0,5.0
2014-01-04,monitor,50.0,4.42,1.1967643452071854,1.0,5.0,5.0,5.0,5.0
2014-01-05,access point,40.0,4.075,1.4212219372328148,1.0,3.0,5.0,5.0,5.0
2014-01-05,keyboard,158.0,4.367088607594937,0.9600585861883493,1.0,4.0,5.0,5.0,5.0
2014-01-05,monitor,31.0,4.387096774193548,1.0544325284195513,1.0,3.5,5.0,5.0,5.0
2014-01-06,access point,25.0,4.16,1.106044001535804,1.0,4.0,5.0,5.0,5.0
2014-01-06,keyboard,159.0,4.50314465408805,1.0666059611736258,1.0,4.5,5.0,5.0,5.0
2014-01-06,monitor,39.0,4.717948717948718,0.5103516820842346,3.0,4.5,5.0,5.0,5.0
2014-01-07,access point,67.0,4.298507462686567,1.2062328707922976,1.0,4.0,5.0,5.0,5.0
2014-01-07,keyboard,318.0,4.349056603773585,1.2486645446439524,1.0,4.0,5.0,5.0,5.0
2014-01-07,monitor,84.0,3.988095238095238,1.2940461214015522,1.0,4.0,4.0,5.0,5.0
2014-01-08,access point,40.0,4.0,1.4849674087764368,1.0,3.75,5.0,5.0,5.0
2014-01-08,keyboard,232.0,4.258620689655173,1.1704935848282971,1.0,4.0,5.0,5.0,5.0
2014-01-08,monitor,42.0,4.4523809523809526,0.916046141994215,2.0,4.0,5.0,5.0,5.0
2014-01-09,access point,46.0,3.9782608695652173,1.3414607367390818,1.0,3.25,4.5,5.0,5.0
2014-01-09,keyboard,199.0,4.532663316582915,1.033620899483728,1.0,5.0,5.0,5.0,5.0
2014-01-09,monitor,41.0,4.7073170731707314,0.5120499213467565,3.0,4.0,5.0,5.0,5.0
2014-01-10,access point,34.0,4.5,1.0801234497346435,1.0,5.0,5.0,5.0,5.0
2014-01-10,keyboard,240.0,4.5125,0.8773354963876461,1.0,4.0,5.0,5.0,5.0
2014-01-10,monitor,51.0,4.313725490196078,1.0097563285948024,1.0,4.0,5.0,5.0,5.0
2014-01-11,access point,35.0,4.428571428571429,1.3565898917704575,1.0,5.0,5.0,5.0,5.0
2014-01-11,keyboard,174.0,4.540229885057471,0.9410926830960198,1.0,4.0,5.0,5.0,5.0
2014-01-11,monitor,50.0,4.58,0.7583548251421142,1.0,4.0,5.0,5.0,5.0
2014-01-12,access point,42.0,3.6904761904761907,1.5693418729051443,1.0,3.0,4.0,5.0,5.0
2014-01-12,keyboard,171.0,4.350877192982456,1.155415302012155,1.0,4.0,5.0,5.0,5.0
2014-01-12,monitor,32.0,4.5,0.8798826901281197,1.0,4.0,5.0,5.0,5.0
2014-01-13,access point,39.0,4.538461538461538,1.0965533045855869,1.0,5.0,5.0,5.0,5.0
2014-01-13,keyboard,232.0,4.137931034482759,1.3541442033113371,1.0,4.0,5.0,5.0,5.0
2014-01-13,monitor,33.0,4.424242424242424,0.902437775912522,1.0,4.0,5.0,5.0,5.0
2014-01-14,access point,40.0,3.8,1.6203829873338667,1.0,2.75,5.0,5.0,5.0
2014-01-14,keyboard,218.0,4.192660550458716,1.2662005593875103,1.0,4.0,5.0,5.0,5.0
2014-01-14,monitor,38.0,4.078947368421052,1.0496222987951536,1.0,4.0,4.0,5.0,5.0
2014-01-15,access point,45.0,4.2,1.3751033019046575,1.0,4.0,5.0,5.0,5.0
2014-01-15,keyboard,164.0,4.274390243902439,1.2351012452585433,1.0,4.0,5.0,5.0,5.0
2014-01-15,monitor,38.0,4.105263157894737,1.2689530411989784,1.0,4.0,4.5,5.0,5.0
2014-01-16,access point,50.0,3.52,1.5938657921121546,1.0,2.0,4.0,5.0,5.0
2014-01-16,keyboard,156.0,4.448717948717949,1.1204542385028453,1.0,4.0,5.0,5.0,5.0
2014-01-16,monitor,52.0,4.269230769230769,1.0685409626395295,1.0,4.0,4.5,5.0,5.0
2014-01-17,access point,34.0,4.0,1.3706888336846839,1.0,3.25,5.0,5.0,5.0
2014-01-17,keyboard,207.0,4.434782608695652,0.9421869963052738,1.0,4.0,5.0,5.0,5.0
2014-01-17,monitor,61.0,4.60655737704918,0.9359253624905169,1.0,5.0,5.0,5.0,5.0
2014-01-18,access point,47.0,3.6382978723404253,1.593813200484565,1.0,2.0,4.0,5.0,5.0
2014-01-18,keyboard,142.0,4.373239436619718,0.964689748602024,1.0,4.0,5.0,5.0,5.0
2014-01-18,monitor,35.0,4.742857142857143,0.7413365173339116,1.0,5.0,5.0,5.0,5.0
2014-01-19,access point,32.0,4.1875,1.4241579289010096,1.0,4.0,5.0,5.0,5.0
2014-01-19,keyboard,150.0,4.473333333333334,1.0471864936928412,1.0,4.0,5.0,5.0,5.0
2014-01-19,monitor,36.0,3.75,1.6278820596099706,1.0,3.0,5.0,5.0,5.0
2014-01-20,access point,43.0,3.7674418604651163,1.659564046344782,1.0,2.5,5.0,5.0,5.0
2014-01-20,keyboard,178.0,4.365168539325842,1.0873282576092624,1.0,4.0,5.0,5.0,5.0
2014-01-20,monitor,52.0,4.1923076923076925,1.343662853640523,1.0,4.0,5.0,5.0,5.0
2014-01-21,access point,52.0,3.576923076923077,1.7639767221592686,1.0,1.0,5.0,5.0,5.0
2014-01-21,keyboard,196.0,4.122448979591836,1.2507663794030872,1.0,4.0,5.0,5.0,5.0
2014-01-21,monitor,40.0,4.3,1.0907536796837267,1.0,4.0,5.0,5.0,5.0
2014-01-22,access point,41.0,3.6097560975609757,1.6260081300609754,1.0,2.0,4.0,5.0,5.0
2014-01-22,keyboard,151.0,4.3841059602649,1.1481052631898514,1.0,4.0,5.0,5.0,5.0
2014-01-22,monitor,35.0,3.6285714285714286,1.6285271997532418,1.0,2.5,4.0,5.0,5.0
2014-01-23,access point,42.0,4.4523809523809526,1.193526869375391,1.0,5.0,5.0,5.0,5.0
2014-01-23,keyboard,135.0,4.074074074074074,1.4793586227722442,1.0,4.0,5.0,5.0,5.0
2014-01-23,monitor,36.0,4.194444444444445,1.4505062061115954,1.0,4.0,5.0,5.0,5.0
2014-01-24,access point,38.0,3.6842105263157894,1.5786628477649143,1.0,2.0,4.5,5.0,5.0
2014-01-24,keyboard,141.0,4.049645390070922,1.4703072620313646,1.0,4.0,5.0,5.0,5.0
2014-01-24,monitor,39.0,4.102564102564102,1.0710268509797354,1.0,3.0,5.0,5.0,5.0
2014-01-25,access point,32.0,3.90625,1.5731491941633426,1.0,2.75,5.0,5.0,5.0
2014-01-25,keyboard,101.0,4.128712871287129,1.2701446085909562,1.0,4.0,5.0,5.0,5.0
2014-01-25,monitor,22.0,4.181818181818182,1.5625487005397438,1.0,4.25,5.0,5.0,5.0
2014-01-26,access point,28.0,4.142857142857143,1.4327979804948263,1.0,4.0,5.0,5.0,5.0
2014-01-26,keyboard,147.0,4.299319727891157,1.2298511213295462,1.0,4.0,5.0,5.0,5.0
2014-01-26,monitor,29.0,4.689655172413793,0.5413902920037097,3.0,4.0,5.0,5.0,5.0
2014-01-27,access point,39.0,4.461538461538462,1.143543749793731,1.0,4.5,5.0,5.0,5.0
2014-01-27,keyboard,173.0,4.4393063583815024,0.9481092468544773,1.0,4.0,5.0,5.0,5.0
2014-01-27,monitor,40.0,3.825,1.2787714456682282,1.0,3.0,4.0,5.0,5.0
2014-01-28,access point,54.0,3.888888888888889,1.5377840791911708,1.0,3.0,5.0,5.0,5.0
2014-01-28,keyboard,216.0,4.12037037037037,1.221646563988148,1.0,4.0,5.0,5.0,5.0
2014-01-28,monitor,36.0,4.638888888888889,0.798311710612833,2.0,5.0,5.0,5.0,5.0
2014-01-29,access point,55.0,3.7636363636363637,1.514909071512048,1.0,3.0,4.0,5.0,5.0
2014-01-29,keyboard,209.0,4.358851674641149,1.0832778880331255,1.0,4.0,5.0,5.0,5.0
2014-01-29,monitor,59.0,4.508474576271187,0.9891285149918972,1.0,4.0,5.0,5.0,5.0
2014-01-30,access point,53.0,4.056603773584905,1.5617432855579967,1.0,4.0,5.0,5.0,5.0
